prodcodeid,dmdid,formulation,routeofadministration,substancestrength,bnfcode,substance,productname,termfromemis,sub_acarbose,sub_first_gen_su,sub_second_gen_su,sub_third_gen_su,sub_dpp4i,sub_sglt2i,sub_glp1,sub_glp2,sub_guar,sub_mtf,sub_tzd,sub_glin,sub_ins,sub_mtf_dpp4i,sub_mtf_tzd,sub_mtf_sglt2i,sub_ins_glp1,sub_3su_tzd,sub_sglt2i_dpp4i,drug_antidiabetic_group
720541000033111,3282711000001104,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin lispro,humalog 100units/ml solution for injection 1.5ml cartridges,humalog 100units/ml solution for injection 1.5ml cartridges (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
720941000033117,,,,,,,,human actrapid penfill  cartridges (3 ml)  100 units/ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
721041000033110,3309511000001105,Solution for injection,Subcutaneous/ Intravenous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin soluble human,human actrapid penfill 100units/ml solution for injection 1.5ml cartridges,human actrapid penfill 100units/ml solution for injection 1.5ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
722841000033112,3271011000001104,Suspension for injection,Subcutaneous,50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml,,insulin isophane human/ insulin soluble human,humulin m5 100units/ml suspension for injection 10ml vials,humulin m5 100units/ml suspension for injection 10ml vials (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
723241000033118,3280111000001104,Solution for injection,Subcutaneous/ Intravenous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin lispro,humalog 100units/ml solution for injection 10ml vials,humalog 100units/ml solution for injection 10ml vials (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
724041000033112,3255911000001101,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane human,humulin i 100units/ml suspension for injection 10ml vials,humulin i 100units/ml suspension for injection 10ml vials (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
724341000033114,3312611000001100,Solution for injection,Subcutaneous/ Intravenous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin soluble human,humulin s 100units/ml solution for injection 10ml vials,humulin s 100units/ml solution for injection 10ml vials (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
724541000033119,3281811000001103,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin zinc suspension crystalline human,humulin zn 100units/ml suspension for injection 10ml vials,humulin zn 100units/ml suspension for injection 10ml vials (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
725141000033112,,,,,,,,human initard 50/50 insulin  injection  100 units/ml,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
725341000033110,3274811000001107,Suspension for injection,Subcutaneous,70.000unit/1.000ml + 70.000unit/1.000ml + 30.000unit/1.000ml + 30.000unit/1.000ml,,insulin isophane human/ insulin soluble human,humulin m3 100units/ml suspension for injection 10ml vials,humulin m3 100units/ml suspension for injection 10ml vials (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
725841000033118,3284911000001106,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin zinc suspension mixed human,humulin lente 100units/ml suspension for injection 10ml vials,humulin lente 100units/ml suspension for injection 10ml vials (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
725941000033114,,,,,,,,human actrapid  injection  100 units/ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
727041000033119,3290411000001108,Solution for injection,Subcutaneous/ Intravenous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin soluble human,humaject s pen 100units/ml solution for injection,humaject s pen 100units/ml solution for injection (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
727341000033117,3272211000001102,Suspension for injection,Subcutaneous,70.000unit/1.000ml + 70.000unit/1.000ml + 30.000unit/1.000ml + 30.000unit/1.000ml,,insulin isophane human/ insulin soluble human,humaject m3 pen 100units/ml suspension for injection,humaject m3 pen 100units/ml suspension for injection (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
7341000033112,,,,,,,,actrapid mc  injection  100 units/1 ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
734941000033111,3284011000001107,Suspension for injection,Subcutaneous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane porcine,hypurin porcine isophane 100units/ml suspension for injection 10ml vials,hypurin porcine isophane 100units/ml suspension for injection 10ml vials (wockhardt uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
735441000033119,3285011000001106,Solution for injection,Subcutaneous/ Intravenous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin soluble porcine,hypurin porcine neutral 100units/ml solution for injection 10ml vials,hypurin porcine neutral 100units/ml solution for injection 10ml vials (wockhardt uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
735841000033116,3280011000001100,Suspension for injection,Subcutaneous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane bovine,hypurin bovine isophane 100units/ml suspension for injection 10ml vials,hypurin bovine isophane 100units/ml suspension for injection 10ml vials (wockhardt uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
735941000033112,3280611000001107,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin zinc suspension mixed bovine,hypurin bovine lente 100units/ml suspension for injection 10ml vials,hypurin bovine lente 100units/ml suspension for injection 10ml vials (wockhardt uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
736041000033119,3271311000001101,Solution for injection,Subcutaneous/ Intravenous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin soluble bovine,hypurin bovine neutral 100units/ml solution for injection 10ml vials,hypurin bovine neutral 100units/ml solution for injection 10ml vials (wockhardt uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
736141000033115,3269911000001109,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin protamine zinc bovine,hypurin bovine protamine zinc 100units/ml suspension for injection 10ml vials,hypurin bovine protamine zinc 100units/ml suspension for injection 10ml vials (wockhardt uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
757641000033112,36047511000001102,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,06010101,insulin lispro,insulin lispro 100units/ml solution for injection 1.5ml cartridges,insulin lispro 100units/ml solution for injection 1.5ml cartridges,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
759841000033115,,,,,,,,"insulin zinc suspension (human)  injection  100 units/ml, 10 ml vial",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
762441000033118,36047611000001103,Solution for injection,Subcutaneous/ Intravenous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,06010101,insulin lispro,insulin lispro 100units/ml solution for injection 10ml vials,insulin lispro 100units/ml solution for injection 10ml vials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
763341000033116,3333111000001107,Suspension for injection,Subcutaneous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane porcine,pork insulatard 100units/ml suspension for injection 10ml vials,pork insulatard 100units/ml suspension for injection 10ml vials (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
763941000033117,,,,,,,,insulin zinc suspension  injection  100 units/ml,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
764941000033119,,,,,,,,insulin zinc suspension lente (evans)  injection  100u/ml,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
7687241000033110,42089911000001105,Tablet/ Oral Tablet,Oral,50.000mg,06010203,sitagliptin,sitagliptin 50mg tablets,sitagliptin 50mg tablets,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
7687341000033117,20114811000001100,Tablet/ Oral Tablet,Oral,50.000mg,,sitagliptin,januvia 50mg tablets,januvia 50mg tablets (merck sharp & dohme (uk) ltd),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
7687441000033111,42089811000001100,Tablet/ Oral Tablet,Oral,25.000mg,06010203,sitagliptin,sitagliptin 25mg tablets,sitagliptin 25mg tablets,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
7687541000033112,20115111000001106,Tablet/ Oral Tablet,Oral,25.000mg,,sitagliptin,januvia 25mg tablets,januvia 25mg tablets (merck sharp & dohme (uk) ltd),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
776041000033117,,,,,,,,"isophane insulin (human, prb)  cartridges  100 units/ml",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
779141000033111,3472511000001100,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,06010102,insulin isophane human,insulin isophane human 100units/ml suspension for injection 10ml vials,insulin isophane human 100units/ml suspension for injection 10ml vials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
779641000033118,,,,,,,,isophane insulin injection (evans)  injection  100 units/ml,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
779841000033117,,,,,,,,isophane insulin  injection  100 units/ml,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
7874941000033110,20552511000001105,Modified-release tablet,Oral,500.000mg,,metformin hydrochloride,diagemet xl 500mg tablets,diagemet xl 500mg tablets (genus pharmaceuticals ltd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
8115741000033119,21245011000001106,Tablet/ Oral Tablet,Oral,2.500mg + 1000.000mg,06010203,linagliptin/ metformin hydrochloride,linagliptin 2.5mg / metformin 1g tablets,linagliptin 2.5mg / metformin 1g tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mtf_dpp4i
8115841000033112,21245111000001107,Tablet/ Oral Tablet,Oral,2.500mg + 850.000mg,06010203,linagliptin/ metformin hydrochloride,linagliptin 2.5mg / metformin 850mg tablets,linagliptin 2.5mg / metformin 850mg tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mtf_dpp4i
8115941000033116,21208511000001102,Tablet/ Oral Tablet,Oral,2.500mg + 1000.000mg,,linagliptin/ metformin hydrochloride,jentadueto 2.5mg/1000mg tablets,jentadueto 2.5mg/1000mg tablets (boehringer ingelheim ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mtf_dpp4i
8116041000033114,21208211000001100,Tablet/ Oral Tablet,Oral,2.500mg + 850.000mg,,linagliptin/ metformin hydrochloride,jentadueto 2.5mg/850mg tablets,jentadueto 2.5mg/850mg tablets (boehringer ingelheim ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mtf_dpp4i
8125241000033119,21366911000001103,Oral suspension,Oral,1.200mg/1.000ml,06010201,glimepiride,glimepiride 6mg/5ml oral suspension,glimepiride 6mg/5ml oral suspension,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,third_gen_su
8199341000033118,39689911000001109,Tablet/ Oral Tablet,Oral,5.000mg,06010203,dapagliflozin propanediol monohydrate,dapagliflozin 5mg tablets,dapagliflozin 5mg tablets,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sglt2i
8199441000033112,39689811000001104,Tablet/ Oral Tablet,Oral,10.000mg,06010203,dapagliflozin propanediol monohydrate,dapagliflozin 10mg tablets,dapagliflozin 10mg tablets,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sglt2i
8199541000033113,21609511000001105,Tablet/ Oral Tablet,Oral,5.000mg,,dapagliflozin propanediol monohydrate,forxiga 5mg tablets,forxiga 5mg tablets (astrazeneca uk ltd),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sglt2i
8199641000033114,21609811000001108,Tablet/ Oral Tablet,Oral,10.000mg,,dapagliflozin propanediol monohydrate,forxiga 10mg tablets,forxiga 10mg tablets (astrazeneca uk ltd),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sglt2i
8242541000033112,21711511000001101,Tablet/ Oral Tablet,Oral,850.000mg + 2.500mg,06010203,metformin hydrochloride/ saxagliptin hydrochloride,saxagliptin 2.5mg / metformin 850mg tablets,saxagliptin 2.5mg / metformin 850mg tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mtf_dpp4i
8242641000033113,21711411000001100,Tablet/ Oral Tablet,Oral,1.000gram + 2.500mg,06010203,metformin hydrochloride/ saxagliptin hydrochloride,saxagliptin 2.5mg / metformin 1g tablets,saxagliptin 2.5mg / metformin 1g tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mtf_dpp4i
8242741000033116,21705311000001107,Tablet/ Oral Tablet,Oral,850.000mg + 2.500mg,,metformin hydrochloride/ saxagliptin hydrochloride,komboglyze 2.5mg/850mg tablets,komboglyze 2.5mg/850mg tablets (astrazeneca uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mtf_dpp4i
8242841000033114,21705611000001102,Tablet/ Oral Tablet,Oral,1.000gram + 2.500mg,,metformin hydrochloride/ saxagliptin hydrochloride,komboglyze 2.5mg/1000mg tablets,komboglyze 2.5mg/1000mg tablets (astrazeneca uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mtf_dpp4i
8263941000033117,21939611000001101,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,06010102,insulin degludec,insulin degludec 100units/ml solution for injection 3ml pre-filled disposable devices,insulin degludec 100units/ml solution for injection 3ml pre-filled disposable devices,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
8264041000033115,21939711000001105,Solution for injection,Subcutaneous,200.000unit/1.000ml + 200.000unit/1.000ml,06010102,insulin degludec,insulin degludec 200units/ml solution for injection 3ml pre-filled disposable devices,insulin degludec 200units/ml solution for injection 3ml pre-filled disposable devices,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
8264141000033116,21930011000001100,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin degludec,tresiba flextouch 100units/ml solution for injection 3ml pre-filled pens,tresiba flextouch 100units/ml solution for injection 3ml pre-filled pens (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
8264241000033111,21931911000001108,Solution for injection,Subcutaneous,200.000unit/1.000ml + 200.000unit/1.000ml,,insulin degludec,tresiba flextouch 200units/ml solution for injection 3ml pre-filled pens,tresiba flextouch 200units/ml solution for injection 3ml pre-filled pens (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
8264341000033118,21939511000001100,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,06010102,insulin degludec,insulin degludec 100units/ml solution for injection 3ml cartridges,insulin degludec 100units/ml solution for injection 3ml cartridges,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
8264441000033112,21928511000001109,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin degludec,tresiba penfill 100units/ml solution for injection 3ml cartridges,tresiba penfill 100units/ml solution for injection 3ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
8267341000033110,21994611000001106,Solution for injection,Subcutaneous,50.000microgram/1.000ml,06010203,lixisenatide,lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,glp1
8267441000033116,21994811000001105,Solution for injection,Subcutaneous,100.000microgram/1.000ml,06010203,lixisenatide,lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,glp1
8267541000033115,21941511000001102,Solution for injection,Subcutaneous,50.000microgram/1.000ml,,lixisenatide,lyxumia 10micrograms/0.2ml solution for injection 3ml pre-filled pens,lyxumia 10micrograms/0.2ml solution for injection 3ml pre-filled pens (sanofi),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,glp1
8267641000033119,21941011000001105,Solution for injection,Subcutaneous,100.000microgram/1.000ml,,lixisenatide,lyxumia 20micrograms/0.2ml solution for injection 3ml pre-filled pens,lyxumia 20micrograms/0.2ml solution for injection 3ml pre-filled pens (sanofi),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,glp1
8268441000033115,21994711000001102,Not applicable,Route of administration not applicable,,06010203,,lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices and lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices and lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,glp1
8268641000033118,21953711000001106,Not applicable,,,,,lyxumia 10micrograms/20micrograms treatment initiation pack,lyxumia 10micrograms/20micrograms treatment initiation pack (sanofi),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,glp1
8298141000033113,22226111000001104,Modified-release tablet,Oral,60.000mg,06010201,gliclazide,gliclazide 60mg modified-release tablets,gliclazide 60mg modified-release tablets,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
8298241000033118,22225011000001109,Modified-release tablet,Oral,60.000mg,,gliclazide,laaglyda mr 60mg tablets,laaglyda mr 60mg tablets (krka uk ltd),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
8318141000033117,22233411000001101,,,,,,humapen savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,humapen savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units blue (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
8318241000033112,22233711000001107,,,,,,humapen savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,humapen savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units graphite (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
8318341000033119,22234011000001107,,,,,,humapen savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,humapen savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units green (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
8318441000033113,22234311000001105,,,,,,humapen savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,humapen savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units pink (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
8318541000033114,22234611000001100,,,,,,humapen savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,humapen savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units red (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
8318641000033110,22234811000001101,,,,,,humapen savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,humapen savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units silver (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
8348941000033113,22308811000001109,Modified-release tablet,Oral,1.000gram,,metformin hydrochloride,bolamyn sr 1000mg tablets,bolamyn sr 1000mg tablets (teva uk ltd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
837041000033115,,,,,,,,libanil  tablets  2.5 mg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
837141000033116,,,,,,,,libanil  tablets  5 mg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
869841000033114,,,,,,,,malix  tablets  2.5 mg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
869941000033118,,,,,,,,malix  tablets  5 mg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
8839341000033116,23369611000001106,Tablet/ Oral Tablet,Oral,30.000mg,,pioglitazone hydrochloride,glidipion 30mg tablets,glidipion 30mg tablets (actavis uk ltd),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tzd
8959241000033118,23637511000001104,Tablet/ Oral Tablet,Oral,6.250mg,06010203,alogliptin benzoate,alogliptin 6.25mg tablets,alogliptin 6.25mg tablets,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
8959341000033111,23637311000001105,Tablet/ Oral Tablet,Oral,12.500mg,06010203,alogliptin benzoate,alogliptin 12.5mg tablets,alogliptin 12.5mg tablets,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
8959441000033117,23637411000001103,Tablet/ Oral Tablet,Oral,25.000mg,06010203,alogliptin benzoate,alogliptin 25mg tablets,alogliptin 25mg tablets,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
8959541000033116,23634111000001103,Tablet/ Oral Tablet,Oral,6.250mg,,alogliptin benzoate,vipidia 6.25mg tablets,vipidia 6.25mg tablets (takeda uk ltd),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
8959641000033115,23636011000001109,Tablet/ Oral Tablet,Oral,12.500mg,,alogliptin benzoate,vipidia 12.5mg tablets,vipidia 12.5mg tablets (takeda uk ltd),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
8959741000033112,23636311000001107,Tablet/ Oral Tablet,Oral,25.000mg,,alogliptin benzoate,vipidia 25mg tablets,vipidia 25mg tablets (takeda uk ltd),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
8959841000033119,23637211000001102,Tablet/ Oral Tablet,Oral,12.500mg + 1.000gram,06010203,alogliptin benzoate/ metformin hydrochloride,alogliptin 12.5mg / metformin 1g tablets,alogliptin 12.5mg / metformin 1g tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mtf_dpp4i
8959941000033110,23632611000001103,Tablet/ Oral Tablet,Oral,12.500mg + 1.000gram,,alogliptin benzoate/ metformin hydrochloride,vipdomet 12.5mg/1000mg tablets,vipdomet 12.5mg/1000mg tablets (takeda uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mtf_dpp4i
896941000033112,42084911000001109,Tablet/ Oral Tablet,Oral,500.000mg,06010202,metformin hydrochloride,metformin 500mg tablets,metformin 500mg tablets,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
897041000033113,42085111000001105,Tablet/ Oral Tablet,Oral,850.000mg,06010202,metformin hydrochloride,metformin 850mg tablets,metformin 850mg tablets,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
9106041000033110,24054611000001100,Tablet/ Oral Tablet,Oral,5.000mg + 1.000gram,06010203,dapagliflozin propanediol monohydrate/ metformin hydrochloride,dapagliflozin 5mg / metformin 1g tablets,dapagliflozin 5mg / metformin 1g tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,mtf_sglt2i
9106141000033114,24054711000001109,Tablet/ Oral Tablet,Oral,5.000mg + 850.000mg,06010203,dapagliflozin propanediol monohydrate/ metformin hydrochloride,dapagliflozin 5mg / metformin 850mg tablets,dapagliflozin 5mg / metformin 850mg tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,mtf_sglt2i
9106241000033119,24018511000001102,Tablet/ Oral Tablet,Oral,5.000mg + 1.000gram,,dapagliflozin propanediol monohydrate/ metformin hydrochloride,xigduo 5mg/1000mg tablets,xigduo 5mg/1000mg tablets (astrazeneca uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,mtf_sglt2i
9106341000033112,24018111000001106,Tablet/ Oral Tablet,Oral,5.000mg + 850.000mg,,dapagliflozin propanediol monohydrate/ metformin hydrochloride,xigduo 5mg/850mg tablets,xigduo 5mg/850mg tablets (astrazeneca uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,mtf_sglt2i
9110341000033112,39734511000001100,Tablet/ Oral Tablet,Oral,100.000mg,06010203,canagliflozin hemihydrate,canagliflozin 100mg tablets,canagliflozin 100mg tablets,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sglt2i
9110441000033118,24104511000001103,Tablet/ Oral Tablet,Oral,300.000mg,06010203,canagliflozin hemihydrate,canagliflozin 300mg tablets,canagliflozin 300mg tablets,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sglt2i
9110541000033117,24088611000001101,Tablet/ Oral Tablet,Oral,100.000mg,,canagliflozin hemihydrate,invokana 100mg tablets,invokana 100mg tablets (napp pharmaceuticals ltd),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sglt2i
9110641000033116,24088311000001106,Tablet/ Oral Tablet,Oral,300.000mg,,canagliflozin hemihydrate,invokana 300mg tablets,invokana 300mg tablets (napp pharmaceuticals ltd),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sglt2i
915641000033117,3267911000001102,Suspension for injection,Subcutaneous/ Intramuscular,70.000unit/1.000ml + 70.000unit/1.000ml + 30.000unit/1.000ml + 30.000unit/1.000ml,,insulin isophane porcine/ insulin soluble porcine,pork mixtard 30 100units/ml suspension for injection 10ml vials,pork mixtard 30 100units/ml suspension for injection 10ml vials (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
920141000033112,808711000001104,Tablet/ Oral Tablet,Oral,2.500mg,,glipizide,minodiab 2.5mg tablets,minodiab 2.5mg tablets (pfizer ltd),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
